0.164212	0.1
0.177282	0.2
0.189272	0.3
0.20024	0.4
0.210241	0.5
0.21933	0.6
0.227555	0.7
0.234967	0.8
0.24161	0.9
0.247528	1
0.252763	1.1
0.257355	1.2
0.26134	1.3
0.264757	1.4
0.267637	1.5
0.270015	1.6
0.27192	1.7
0.273383	1.8
0.27443	1.9
0.27509	2
0.275386	2.1
0.275344	2.2
0.274985	2.3
0.274331	2.4
0.273403	2.5
0.27222	2.6
0.270801	2.7
0.269163	2.8
0.267322	2.9
0.265295	3
0.263096	3.1
0.260739	3.2
0.258238	3.3
0.255604	3.4
0.252851	3.5
0.249989	3.6
0.247029	3.7
0.24398	3.8
0.240853	3.9
0.237655	4
0.234397	4.1
0.231084	4.2
0.227726	4.3
0.224328	4.4
0.220898	4.5
0.217441	4.6
0.213964	4.7
0.210471	4.8
0.206968	4.9
0.203459	5
0.19995	5.1
0.196444	5.2
0.192944	5.3
0.189456	5.4
0.185981	5.5
0.182523	5.6
0.179085	5.7
0.175669	5.8
0.172279	5.9
0.168916	6
0.165582	6.1
0.162279	6.2
0.159009	6.3
0.155774	6.4
0.152575	6.5
0.149413	6.6
0.146289	6.7
0.143205	6.8
0.140161	6.9
0.137159	7
0.134198	7.1
0.131281	7.2
0.128406	7.3
0.125575	7.4
0.122788	7.5
0.120045	7.6
0.117346	7.7
0.114692	7.79999
0.112083	7.89999
0.109518	7.99999
0.106998	8.09999
0.104523	8.2
0.102092	8.3
0.0997061	8.4
0.0973639	8.5
0.0950656	8.6
0.0928109	8.7
0.0905996	8.8
0.0884312	8.9
0.0863055	9
0.084222	9.1
0.0821804	9.2
0.0801801	9.3
0.0782208	9.4
0.076302	9.5
0.0744231	9.6
0.0725837	9.7
0.0707833	9.8
0.0690214	9.9
0.0672974	10
0.0656107	10.1
0.0639609	10.2
0.0623474	10.3
0.0607696	10.4
0.059227	10.5
0.057719	10.6
0.056245	10.7
0.0548045	10.8
0.0533968	10.9
0.0520215	11
0.0506779	11.1
0.0493656	11.2
0.0480838	11.3
0.0468321	11.4
0.0456099	11.5
0.0444166	11.6
0.0432517	11.7
0.0421147	11.8
0.0410049	11.9
0.0399219	12
0.0388651	12.1
0.0378339	12.2
0.036828	12.3
0.0358467	12.4
0.0348895	12.5
0.0339559	12.6
0.0330455	12.7
0.0321577	12.8
0.031292	12.9
0.030448	13
0.0296252	13.1
0.0288231	13.2
0.0280414	13.3
0.0272794	13.4
0.0265368	13.5
0.0258132	13.6
0.025108	13.7
0.024421	13.8
0.0237516	13.9
0.0230996	14
0.0224643	14.1
0.0218456	14.2
0.0212429	14.3
0.020656	14.4
0.0200844	14.5
0.0195278	14.6
0.0189858	14.7
0.0184581	14.8
0.0179443	14.9
0.0174441	15
0.0169571	15.1
0.0164831	15.2
0.0160217	15.3
0.0155726	15.4
0.0151355	15.5
0.0147102	15.6
0.0142962	15.7
0.0138934	15.8
0.0135015	15.9
0.0131201	16
0.0127491	16.1
0.0123881	16.2
0.0120369	16.3
0.0116952	16.4
0.0113629	16.5
0.0110397	16.6
0.0107252	16.7
0.0104194	16.8
0.010122	16.9
0.00983278	17
0.0095515	17.1
