ARMA_MAT_TXT_FN008
718 2
  -8.900000000000e+02   8.200000000000e+02
  -9.120000000000e+02   8.420000000000e+02
  -9.340000000000e+02   8.640000000000e+02
  -9.560000000000e+02   8.860000000000e+02
  -9.780000000000e+02   9.080000000000e+02
  -1.000000000000e+03   9.300000000000e+02
  -1.022000000000e+03   9.520000000000e+02
  -1.044000000000e+03   9.740000000000e+02
  -1.066000000000e+03   9.960000000000e+02
  -1.088000000000e+03   1.018000000000e+03
  -1.110000000000e+03   1.040000000000e+03
  -1.132000000000e+03   1.062000000000e+03
  -1.154000000000e+03   1.084000000000e+03
  -1.176000000000e+03   1.106000000000e+03
  -1.198000000000e+03   1.128000000000e+03
  -1.220000000000e+03   1.150000000000e+03
  -1.242000000000e+03   1.172000000000e+03
  -1.264000000000e+03   1.194000000000e+03
  -1.286000000000e+03   1.216000000000e+03
  -1.308000000000e+03   1.238000000000e+03
  -1.330000000000e+03   1.260000000000e+03
  -1.352000000000e+03   1.282000000000e+03
  -1.374000000000e+03   1.304000000000e+03
  -1.396000000000e+03   1.326000000000e+03
  -1.418000000000e+03   1.348000000000e+03
  -1.440000000000e+03   1.370000000000e+03
  -1.462000000000e+03   1.392000000000e+03
  -1.484000000000e+03   1.414000000000e+03
  -1.506000000000e+03   1.436000000000e+03
  -1.528000000000e+03   1.458000000000e+03
  -1.550000000000e+03   1.480000000000e+03
  -1.572000000000e+03   1.502000000000e+03
  -1.594000000000e+03   1.524000000000e+03
  -1.616000000000e+03   1.546000000000e+03
  -1.638000000000e+03   1.568000000000e+03
  -1.660000000000e+03   1.590000000000e+03
  -1.682000000000e+03   1.612000000000e+03
  -1.704000000000e+03   1.634000000000e+03
  -1.726000000000e+03   1.656000000000e+03
  -1.748000000000e+03   1.678000000000e+03
  -1.770000000000e+03   1.700000000000e+03
  -1.792000000000e+03   1.722000000000e+03
  -1.814000000000e+03   1.744000000000e+03
  -1.836000000000e+03   1.766000000000e+03
  -1.858000000000e+03   1.788000000000e+03
  -1.880000000000e+03   1.810000000000e+03
  -1.902000000000e+03   1.832000000000e+03
  -1.924000000000e+03   1.854000000000e+03
  -1.946000000000e+03   1.876000000000e+03
  -1.968000000000e+03   1.898000000000e+03
  -1.990000000000e+03   1.920000000000e+03
  -2.012000000000e+03   1.942000000000e+03
  -2.034000000000e+03   1.964000000000e+03
  -2.056000000000e+03   1.986000000000e+03
  -2.078000000000e+03   2.008000000000e+03
  -2.100000000000e+03   2.030000000000e+03
  -2.122000000000e+03   2.052000000000e+03
  -2.144000000000e+03   2.074000000000e+03
  -2.166000000000e+03   2.096000000000e+03
  -2.188000000000e+03   2.118000000000e+03
  -2.210000000000e+03   2.140000000000e+03
  -2.232000000000e+03   2.162000000000e+03
  -2.254000000000e+03   2.184000000000e+03
  -2.276000000000e+03   2.206000000000e+03
  -2.298000000000e+03   2.228000000000e+03
  -2.320000000000e+03   2.250000000000e+03
  -2.342000000000e+03   2.272000000000e+03
  -2.364000000000e+03   2.294000000000e+03
  -2.386000000000e+03   2.316000000000e+03
  -2.408000000000e+03   2.338000000000e+03
  -2.430000000000e+03   2.360000000000e+03
  -2.452000000000e+03   2.382000000000e+03
  -2.474000000000e+03   2.404000000000e+03
  -2.496000000000e+03   2.426000000000e+03
  -2.518000000000e+03   2.448000000000e+03
  -2.540000000000e+03   2.470000000000e+03
  -2.562000000000e+03   2.492000000000e+03
  -2.584000000000e+03   2.514000000000e+03
  -2.606000000000e+03   2.536000000000e+03
  -2.628000000000e+03   2.558000000000e+03
  -2.650000000000e+03   2.580000000000e+03
  -2.672000000000e+03   2.602000000000e+03
  -2.694000000000e+03   2.624000000000e+03
  -2.716000000000e+03   2.646000000000e+03
  -2.738000000000e+03   2.668000000000e+03
  -2.760000000000e+03   2.690000000000e+03
  -2.782000000000e+03   2.712000000000e+03
  -2.804000000000e+03   2.734000000000e+03
  -2.826000000000e+03   2.756000000000e+03
  -2.848000000000e+03   2.778000000000e+03
  -2.870000000000e+03   2.800000000000e+03
  -2.892000000000e+03   2.822000000000e+03
  -2.914000000000e+03   2.844000000000e+03
  -2.936000000000e+03   2.866000000000e+03
  -2.958000000000e+03   2.888000000000e+03
  -2.980000000000e+03   2.910000000000e+03
  -3.002000000000e+03   2.932000000000e+03
  -3.024000000000e+03   2.954000000000e+03
  -3.046000000000e+03   2.976000000000e+03
  -3.068000000000e+03   2.998000000000e+03
  -3.090000000000e+03   3.020000000000e+03
  -3.112000000000e+03   3.042000000000e+03
  -3.134000000000e+03   3.064000000000e+03
  -3.156000000000e+03   3.086000000000e+03
  -3.178000000000e+03   3.108000000000e+03
  -3.200000000000e+03   3.130000000000e+03
  -3.222000000000e+03   3.152000000000e+03
  -3.244000000000e+03   3.174000000000e+03
  -3.266000000000e+03   3.196000000000e+03
  -3.288000000000e+03   3.218000000000e+03
  -3.310000000000e+03   3.240000000000e+03
  -3.332000000000e+03   3.262000000000e+03
  -3.354000000000e+03   3.284000000000e+03
  -3.376000000000e+03   3.306000000000e+03
  -3.398000000000e+03   3.328000000000e+03
  -3.420000000000e+03   3.350000000000e+03
  -3.442000000000e+03   3.372000000000e+03
  -3.464000000000e+03   3.394000000000e+03
  -3.486000000000e+03   3.416000000000e+03
  -3.508000000000e+03   3.438000000000e+03
  -3.530000000000e+03   3.460000000000e+03
  -3.552000000000e+03   3.482000000000e+03
  -3.574000000000e+03   3.504000000000e+03
  -3.596000000000e+03   3.526000000000e+03
  -3.618000000000e+03   3.548000000000e+03
  -3.640000000000e+03   3.570000000000e+03
  -3.662000000000e+03   3.592000000000e+03
  -3.684000000000e+03   3.614000000000e+03
  -3.706000000000e+03   3.636000000000e+03
  -3.728000000000e+03   3.658000000000e+03
  -3.750000000000e+03   3.680000000000e+03
  -3.772000000000e+03   3.702000000000e+03
  -3.794000000000e+03   3.724000000000e+03
  -3.816000000000e+03   3.746000000000e+03
  -3.838000000000e+03   3.768000000000e+03
  -3.860000000000e+03   3.790000000000e+03
  -3.882000000000e+03   3.812000000000e+03
  -3.904000000000e+03   3.834000000000e+03
